Strain (F12), GBE stress (P12), non-GBE stress (P12), GBE subset stress (P12), Strain (F11), GBE stress (P11), non-GBE stress (P11), GBE subset stress (P11)
0.00376,0.348338763384791,0.332952418187721,0.355168914454222,0.000313239887500821,-4.73579508941668e-16,5.20417042793042e-16,1.55431223447522e-15
0.00378,0.348731442323681,0.333259049337628,0.355610822164541,0.000314906057115187,-6.80011602582908e-16,-2.84494650060196e-16,-5.39499001028787e-16
0.0038,0.349106153631312,0.333550977909019,0.356035130871575,0.000316572226729553,-7.80625564189563e-16,1.16226472890446e-16,-1.05818132034585e-16
0.00382,0.349463641465692,0.333828832961949,0.356442541461584,0.000318238396343919,7.45931094670027e-17,-7.09501901674514e-16,2.20309881449055e-16
0.00384,0.349804565243527,0.334093291579303,0.356833726908031,0.000319904565958285,4.97865637605344e-16,2.02962646689286e-16,-8.98586760555986e-16
0.00386,0.350129585347545,0.334344999674771,0.357209274101033,0.000321570735572651,3.62557206479153e-16,1.50920942409982e-15,6.07153216591882e-17
0.00388,0.350439432807818,0.334584517620571,0.357569660055368,0.000323236905187017,1.22818422099158e-15,6.99093560818653e-16,3.64291929955129e-16
0.0039,0.350734815924738,0.33481240065102,0.357915496851228,0.000324903074801383,1.04256880906206e-15,1.11195774810113e-15,7.14706072102445e-16
0.00392,0.351016409933263,0.335029205707596,0.358247371858431,0.00032656924441575,-1.36002320516582e-15,2.61943244872498e-16,-1.31145094783847e-15
0.00394,0.35128485854648,0.335235468811123,0.358565848733972,0.000328235414030115,-5.39499001028787e-16,7.09501901674514e-16,-9.29811783123569e-16
0.00396,0.351540767911264,0.33543169770761,0.358871468379305,0.000329901583644481,-5.55111512312578e-17,3.67761376907083e-16,9.12464548363801e-16
0.00398,0.351784682865609,0.335618343174977,0.359164749858992,0.000331567753258847,-2.23779328401008e-16,-5.11743425413158e-16,1.33226762955019e-15
0.004,0.352017139919736,0.33579586653277,0.35944619128226,0.000333233922873213,-4.25007251614318e-16,-5.20417042793042e-17,-7.45931094670027e-16
0.00402,0.35223867731613,0.335964701920341,0.359716075889296,0.000334900092487579,4.49293380277993e-16,-8.81239525796218e-16,-3.64291929955129e-16
0.00404,0.352449808012939,0.336125274643898,0.359974760005282,0.000336566262101946,3.34801630863524e-16,4.49293380277993e-16,1.73472347597681e-17
0.00406,0.352651020871748,0.336277989209272,0.360222708467586,0.000338232431716312,7.70217223333702e-16,1.36175792864179e-15,-1.17267306976032e-15
0.00408,0.352842781789531,0.336423212896225,0.360460366822089,0.000339898601330678,1.64451785522601e-15,4.78783679369599e-16,-2.04697370165263e-16
0.0041,0.353025534777457,0.33656124082923,0.3606881621238,0.000341564770945044,-8.15320033709099e-16,9.47159017883337e-16,1.42247325030098e-16
0.00412,0.353199702989009,0.336692408026874,0.360906503704248,0.00034323094055941,-9.47159017883337e-16,1.11022302462516e-16,6.59194920871187e-16
0.00414,0.353365689699811,0.336817055753444,0.361115783907014,0.000344897110173776,-1.10154940724527e-15,-7.47665818146004e-16,9.85322934354826e-16
0.00416,0.353523879241432,0.336935508335306,0.36131637879276,0.000346563279788142,-2.25514051876985e-16,-6.90419943438769e-16,-1.09634523681734e-15
0.00418,0.353674637891335,0.337048074006271,0.361508648814988,0.000348229449402508,2.34187669256869e-16,1.196959198424e-15,1.90819582357449e-16
0.0042,0.353818314721005,0.337155045711251,0.361692939467752,0.000349895619016874,7.80625564189563e-17,3.81639164714898e-16,1.18308141061618e-15
0.00422,0.353955202364342,0.337256701870351,0.361869581906499,0.00035156178863124,9.36750677027476e-16,3.03576608295941e-16,-9.26342336171615e-16
0.00424,0.354085606179814,0.337353307105326,0.362038893543142,0.000353227958245607,7.91033905045424e-16,1.16226472890446e-16,-5.27355936696949e-16
0.00426,0.354209833289799,0.337445112930382,0.362201178616436,0.000354894127859972,-1.72084568816899e-15,1.41726907987305e-15,-1.87350135405495e-16
0.00428,0.354328176269472,0.337532358409037,0.362356728738681,0.000356560827950032,-8.77770078844264e-16,2.74086309204336e-16,1.13103970633688e-15
0.0043,0.354440913835908,0.337615270778816,0.362505823419749,0.00035822808324224,1.46757606067638e-15,4.40619762898109e-16,-9.43689570931383e-16
0.00432,0.354548311504568,0.33769406604537,0.362648730569348,0.000359895978152208,1.37043154602168e-15,-6.10622663543836e-16,3.46944695195361e-17
0.00434,0.354650622214685,0.337768949547576,0.362785706978449,0.000361564610153737,-2.04697370165263e-16,-5.48172618408671e-16,3.29597460435593e-16
0.00436,0.35474808692503,0.337840116495091,0.362916981726632,0.000363234429355803,1.14491749414469e-15,6.55725473919233e-16,7.66747776381749e-16
0.00438,0.354840935181477,0.33790775247971,0.363042728956105,0.000364905435645955,4.16333634234434e-17,-2.42861286636753e-17,-9.85322934354826e-16
0.0044,0.35492938565768,0.337972028222267,0.363163181414977,0.000366577835533935,5.10008701937181e-16,-5.55111512312578e-16,3.64291929955129e-16
0.00442,0.355013645802636,0.338033101453992,0.363278562050905,0.00036825164722748,-9.36750677027476e-16,9.78384040450919e-16,-3.33066907387547e-16
0.00444,0.355093907711091,0.338091130377097,0.363389084423749,0.000369926870558319,1.0998146837693e-15,4.92661467177413e-16,5.72458747072346e-16
0.00446,0.35517036112087,0.338146267957059,0.363494953100883,0.000371603631554481,1.45369827286856e-15,5.41233724504764e-16,3.46944695195361e-17
0.00448,0.355243186767228,0.338198643434996,0.363596364035845,0.000373283186702866,9.71445146547012e-16,-6.27969898303604e-16,1.2490009027033e-16
0.0045,0.35531255681015,0.338248397016388,0.363693504931034,0.000374965535586715,-7.42461647718073e-16,1.49533163629201e-15,1.8249290967276e-15
0.00452,0.35537863524142,0.338295662371433,0.363786555585158,0.000376650867522579,-7.25114412958305e-16,1.21777588013572e-15,-4.96130914129367e-16
0.00454,0.35544157827237,0.338340566612168,0.363875688226039,0.000378339701765456,-6.73072708679001e-16,-5.34294830600857e-16,1.79370407416002e-15
0.00456,0.355501534703234,0.338383230635218,0.363961067829403,0.000380032037665278,-6.52256026967279e-16,7.49400541621981e-16,1.17267306976032e-15
0.00458,0.355558646002328,0.33842376944762,0.364042852424252,0.000381727874572055,-1.44675937896466e-15,2.43208231331948e-15,7.97972798949331e-17
0.0046,0.35561304710412,0.338462292476467,0.364121193385376,0.000383427211835872,6.38378239159465e-16,2.56739074444567e-16,7.28583859910259e-17
0.00462,0.355664835324462,0.338498903863041,0.364196235713538,0.000385130094902866,1.73472347597681e-16,6.73072708679001e-16,-2.77555756156289e-17
0.00464,0.355714135323656,0.338533702742087,0.364268118303889,0.000386837122405342,-1.33226762955019e-15,2.09554595897998e-15,9.26342336171615e-16
0.00466,0.355761066693118,0.33856677950561,0.36433697420304,0.000388548386212353,1.04083408558608e-17,2.00187089127724e-15,6.93889390390723e-17
0.00468,0.355805743280405,0.338598211575453,0.36440293085535,0.000390263885330624,1.70002900645727e-15,1.23165366794353e-15,1.6306400674182e-16
0.0047,0.355848273465501,0.338628086260903,0.364466110338815,0.000391983618767086,1.72084568816899e-15,2.22044604925031e-16,1.18655085756814e-15
0.00472,0.355888760423789,0.338656486715977,0.364526629591038,0.000393707585528881,8.29197821516914e-16,5.10008701937181e-16,-8.81239525796218e-16
0.00474,0.35592730237644,0.338683492160208,0.364584600625678,0.000395435784623356,-1.19348975147204e-15,-7.63278329429795e-17,4.02455846426619e-16
0.00476,0.355963992828779,0.338709178086678,0.364640130739787,0.000397168222017638,-4.09394740330526e-16,1.60635393875452e-15,-1.59247615094671e-15
0.00478,0.355998920797227,0.338733583012275,0.364693322712417,0.000398905129079135,-2.60208521396521e-16,7.42461647718073e-16,1.73472347597681e-17
0.0048,0.356032171025349,0.338756777719271,0.364744274994867,0.000400646504694382,-8.36136715420821e-16,-1.62023172656234e-15,-8.67361737988404e-16
0.00482,0.356063824189544,0.338778830871331,0.364793081892904,0.000402392370856411,1.20736753927986e-15,1.42941214420489e-15,-1.87350135405495e-16
0.00484,0.35609395709489,0.338799807858831,0.364839833741338,0.00040414274380098,-5.89805981832114e-17,-2.8796409701215e-16,3.2612801348364e-16
0.00486,0.35612264286159,0.338819770964684,0.364884595815498,0.000405897622397367,-7.11236625150491e-16,-1.87350135405495e-16,2.04697370165263e-16
0.00488,0.356149951102491,0.338838779517999,0.364927414430987,0.000407657204453842,1.23512311489549e-15,1.11716191852906e-15,-3.85108611666851e-16
0.0049,0.356175948092103,0.338856890035991,0.364968373969556,0.000409421619725084,-9.71445146547012e-17,1.47451495458029e-15,-6.45317133063372e-16
0.00492,0.356200696927533,0.33887415635462,0.36500755514919,0.000411191041824466,-1.346145417358e-15,1.53002610581154e-15,-1.42247325030098e-16
0.00494,0.356224257681705,0.338890629748582,0.365045035183164,0.000412966092946435,-1.01654795692241e-15,-1.90819582357449e-16,-3.7470027081099e-16
0.00496,0.356246687549256,0.338906359041223,0.365080887932249,0.000414746854024043,-6.24500451351651e-16,-2.42861286636753e-17,2.28983498828939e-16
0.00498,0.356268040985467,0.338921390705244,0.36511518405024,0.000416533826362267,-3.46944695195361e-17,2.84494650060196e-16,-6.48786580015326e-16
0.005,0.356288369838544,0.338935768955022,0.365147991123232,0.000418328022155894,6.48786580015326e-16,-1.49533163629201e-15,1.27675647831893e-15
0.00502,0.356307723475582,0.338949535831585,0.365179373802795,0.000420129850965746,-6.83481049534862e-16,-2.0122792321331e-16,-9.85322934354826e-16
0.00504,0.356326148902519,0.338962731281372,0.365209393933407,0.000421939352770098,1.07552855510562e-16,6.34908792207511e-16,-2.60208521396521e-16
0.00506,0.356343690878382,0.338975393230008,0.365238110674328,0.000423756523963649,1.52655665885959e-16,1.52655665885959e-15,9.5062846483529e-16
0.00508,0.356360392024049,0.338987557652439,0.36526558061618,0.000425582057962149,4.37150315946155e-16,1.26981758441502e-15,6.41847686111419e-16
0.0051,0.356376292925884,0.338999258640777,0.365291857892509,0.000427416529785267,7.18175519054398e-16,9.36750677027476e-17,4.61436444609831e-16
0.00512,0.356391432234394,0.339010528471284,0.365316994286428,0.000429260251467171,1.66533453693773e-16,8.88178419700125e-16,7.49400541621981e-16
0.00514,0.356405846758219,0.339021397671858,0.365341039332707,0.000431113353173926,-1.59594559789866e-16,7.63278329429795e-16,-8.39606162372775e-16
0.00516,0.356419571553656,0.339031895091308,0.365364040415369,0.000432977273831966,-1.05124242644195e-15,-8.01442245901285e-16,0
0.00518,0.356432640009917,0.339042047971569,0.365386042861095,0.000434852390203794,5.34294830600857e-16,6.93889390390723e-18,1.21430643318376e-16
0.0052,0.356445083930376,0.339051882023846,0.365407090028531,0.000436737950287513,8.46545056276682e-16,-1.45716771982052e-16,1.33573707650214e-15
0.00522,0.356456933609935,0.339061421509417,0.365427223393762,0.000438634642763428,7.56339435525888e-16,-1.04777297948999e-15,-7.63278329429795e-17
0.00524,0.356468217908758,0.339070689325572,0.36544648263203,0.000440543091809755,1.25940924355916e-15,-2.4980018054066e-16,3.81639164714898e-16
0.00526,0.356478964322506,0.339079707096856,0.365464905695941,0.00044246356502539,-1.78676518025611e-15,4.16333634234434e-16,3.60822483003176e-16
0.00528,0.356489199049262,0.339088495271481,0.365482528890253,0.000444397803286761,8.04911692853238e-16,-5.44703171456717e-16,1.18655085756814e-15
0.0053,0.356498947053308,0.339097073222525,0.365499386943431,0.000446347655741402,1.17961196366423e-16,9.36750677027476e-17,-7.52869988573934e-16
0.00532,0.3565082321259,0.339105459353104,0.365515513076075,0.000448314048328329,1.0096090630185e-15,-1.19002030452009e-15,2.77555756156289e-17
0.00534,0.356517076689825,0.339113671204696,0.365530939066408,0.000450299476372863,-4.71844785465692e-16,3.88578058618805e-16,8.50014503228635e-16
0.00536,0.356525501498497,0.339121725567352,0.365545695312887,0.000452306811819048,4.02455846426619e-16,1.77635683940025e-15,4.8919202022546e-16
0.00538,0.356533527268035,0.33912963859056,0.365559810894127,0.000454339793855486,-7.84095011141517e-16,-5.58580959264532e-16,-9.5062846483529e-16
0.0054,0.35654117374963,0.339137425893363,0.36557331362619,0.000456400263839439,-8.67361737988404e-17,8.08381139805192e-16,3.53883589099269e-16
0.00542,0.356548459777844,0.339145102672345,0.36558623011742,0.000458487689944256,1.09287578986539e-15,9.0205620750794e-16,-8.6389229103645e-16
0.00544,0.356555403316668,0.339152683806107,0.365598585820868,0.000460603746709745,1.59594559789866e-16,-8.04911692853238e-16,3.43475248243408e-16
0.00546,0.356562021503408,0.339160183954949,0.365610405084464,0.000462750272862381,-7.45931094670027e-16,-1.31145094783847e-15,1.6306400674182e-16
0.00548,0.356568330690537,0.33916761765462,0.365621711198999,0.000464927961872941,1.72084568816899e-15,6.86950496486816e-16,9.40220123979429e-16
0.0055,0.356574346485592,0.33917499940308,0.365632526444014,0.000467136299830843,-7.73686670285656e-16,1.14838694109665e-15,-5.30825383648903e-16
0.00552,0.356580083789192,0.339182343739482,0.36564287213172,0.000469383967260785,-1.25940924355916e-15,-8.15320033709099e-16,7.66747776381749e-16
0.00554,0.356585556831314,0.339189665314657,0.365652768648998,0.00047167459685565,-6.83481049534862e-16,1.41900380334903e-15,6.76542155630955e-16
0.00556,0.356590779205848,0.339196978952662,0.365662235497569,0.000474011006556198,4.85722573273506e-16,-3.46944695195361e-18,9.85322934354826e-16
0.00558,0.356595763903557,0.339204299702995,0.365671291332424,0.000476398274712091,-1.13797860024079e-15,6.66133814775094e-16,-1.73472347597681e-17
0.0056,0.356600523343487,0.339211642883342,0.365679953998607,0.000478839217765845,-1.2490009027033e-16,-3.81639164714898e-17,8.81239525796218e-16
0.00562,0.356605069402904,0.339219024112741,0.365688240566355,0.000481336786683009,-9.67975699595058e-16,7.80625564189563e-16,1.17267306976032e-15
0.00564,0.356609413445825,0.339226459335274,0.365696167364766,0.000483894315515882,-5.68989300120393e-16,7.56339435525888e-16,-3.95516952522712e-16
0.00566,0.3566135663502,0.339233964834301,0.365703750013958,0.000486515162034821,6.10622663543836e-16,-6.34908792207511e-16,1.42247325030098e-16
0.00568,0.356617538533804,0.339241557237534,0.36571100345586,0.000489202667999152,8.50014503228635e-16,-1.04083408558608e-16,8.32667268468867e-17
0.0057,0.35662133997888,0.339249253513087,0.365717941983663,0.00049195928274082,6.93889390390723e-17,3.46944695195361e-16,5.62050406216485e-16
0.00572,0.356624980255615,0.339257070956784,0.365724579269976,0.000494790062829539,1.40512601554121e-15,-1.2490009027033e-16,7.42461647718073e-16
0.00574,0.356628468544436,0.339265027171008,0.365730928393785,0.000497695302482846,1.01307850997046e-15,8.56953397132543e-16,4.82253126321552e-16
0.00576,0.356631813657228,0.339273140035328,0.365737001866217,0.000500677155529649,9.47159017883337e-16,1.13797860024079e-15,7.8756445809347e-16
0.00578,0.356635024057474,0.339281427669247,0.365742811655195,0.000503738305289613,7.63278329429795e-16,1.36002320516582e-15,-1.08246744900953e-15
0.0058,0.356638107879378,0.339289908387287,0.36574836920903,0.000506882679314296,1.6757428777936e-15,-9.0205620750794e-17,-1.09634523681734e-15
0.00582,0.356641072945964,0.339298600646784,0.365753684735355,0.000510112589676418,6.38378239159465e-16,-1.37043154602168e-15,-6.90419943438769e-16
0.00584,0.356643926786234,0.339307522988648,0.365758768659138,0.000513429450816916,1.02001740387436e-15,1.84921522539128e-15,-3.57353036051222e-16
0.00586,0.35664667665135,0.339316693971441,0.365763631071849,0.000516837343233828,2.70616862252382e-16,1.28369537222284e-15,-3.08780778723872e-16
0.00588,0.356649329529938,0.339326132099155,0.365768281625248,0.000520337317959129,-5.3776427755281e-16,1.3392065234541e-15,3.15719672627779e-16
0.0059,0.356651892162437,0.339335855743041,0.365772729550538,0.000523929966971194,6.27969898303604e-16,1.29063426612674e-15,-4.57966997657877e-16
0.00592,0.356654371054616,0.339345883057985,0.365776983676704,0.000527615623315254,1.17961196366423e-15,-1.73472347597681e-17,6.86950496486816e-16
0.00594,0.356656772490199,0.339356231893918,0.36578105244803,0.000531395376900322,-1.5334955527635e-15,-1.35308431126191e-16,-1.90819582357449e-16
0.00596,0.356659102542639,0.339366919702786,0.365784943940857,0.000535273247249935,1.19348975147204e-15,1.69309011255336e-15,-8.32667268468867e-16
0.00598,0.356661367086071,0.339377963441787,0.365788665879633,0.000539249468004541,-5.3776427755281e-16,-1.30798150088651e-15,4.19803081186387e-16
0.006,0.356663571805415,0.33938937947353,0.365792225652227,0.000543324507487665,-6.1409211049579e-16,8.84708972748172e-16,-3.53883589099269e-16
0.00602,0.356665722205676,0.339401183463931,0.365795630324614,0.000547499548238079,-3.12250225675825e-17,-1.09287578986539e-15,2.98372437868011e-16
0.00604,0.356667823620431,0.339413390278697,0.365798886654882,0.000551775942566521,4.02455846426619e-16,4.44089209850063e-16,-8.95117313604032e-16
0.00606,0.356669881219524,0.339426013879371,0.365802001106665,0.00055615496173287,-8.56953397132543e-16,1.2490009027033e-15,4.09394740330526e-16
0.00608,0.35667190001596,0.339439067219918,0.365804979861965,0.000560636663299857,-1.78329573330416e-15,1.45369827286856e-15,-1.03389519168218e-15
